CustomerID,CustomerName,Age,Gender,MaritalStatus,AnnualIncome_INR,EmploymentType,CreditScore,GeographicRegion
CUST-00314,Raman Joshi,66,Male,Married,588000,Government Employee,684,Pune
CUST-00315,Alok Dutta,50,Male,Married,958000,Salaried Corporate,680,Lucknow
CUST-00316,Kavita Yadav,58,Female,Widowed,912000,Government Employee,757,Jaipur
CUST-00317,Baldev Aggarwal,58,Male,Single,1314000,Salaried Corporate,684,Lucknow
CUST-00318,Vandana Singh,65,Female,Married,1014000,Salaried Corporate,579,Pune
CUST-00319,Ravi Arora,28,Male,Married,811000,Salaried Corporate,656,Pune
CUST-00320,Shashank Desai,47,Male,Married,899000,Salaried Corporate,715,Ahmedabad
CUST-00321,Lokesh Kulkarni,47,Male,Married,1380000,Salaried Corporate,850,Kolkata
CUST-00322,Saurabh Singh,54,Male,Divorced,1358000,Salaried Corporate,766,Mumbai
CUST-00323,Krunal Yadav,41,Male,Divorced,1026000,Salaried Corporate,719,Lucknow
CUST-00324,Himanshu Mehra,50,Male,Married,505000,Self-Employed Professional,651,Delhi NCR
CUST-00325,Varun Jain,53,Male,Married,1070000,Salaried Corporate,762,Hyderabad
CUST-00326,Kshitij Pathak,48,Male,Married,781000,Salaried Corporate,591,Jaipur
CUST-00327,Gautam Joshi,67,Male,Single,2200000,Business Owner,703,Kolkata
CUST-00328,Vineet Desai,53,Male,Married,1408000,Self-Employed Professional,687,Delhi NCR
CUST-00329,Deepak Grover,25,Male,Widowed,826000,Business Owner,778,Ahmedabad
CUST-00330,Naina Deshmukh,39,Female,Married,770000,Government Employee,742,Mumbai
CUST-00331,Megha Pillai,24,Female,Divorced,469000,Self-Employed Professional,682,Ahmedabad
CUST-00332,Sunil Arora,55,Male,Married,1839000,Business Owner,632,Pune
CUST-00333,Abhishek Mehra,37,Male,Married,715000,Salaried Corporate,839,Mumbai
CUST-00334,Nitin Roy,64,Male,Divorced,1033000,Salaried Corporate,629,Bengaluru
CUST-00335,Bharti Jain,48,Female,Married,957000,Self-Employed Professional,712,Kolkata
CUST-00336,Vivek Bose,50,Male,Married,993000,Self-Employed Professional,719,Kolkata
CUST-00337,Ananya Gill,49,Female,Married,1088000,Business Owner,731,Ahmedabad
CUST-00338,Kshitij Mukherjee,66,Male,Single,1769000,Business Owner,680,Hyderabad
CUST-00339,Girish Nair,26,Male,Single,341000,Self-Employed Professional,703,Chennai
CUST-00340,Sanjay Patel,55,Male,Married,1042000,Salaried Corporate,726,Kolkata
CUST-00341,Ranjan Yadav,61,Male,Married,1525000,Salaried Corporate,761,Ahmedabad
CUST-00342,Bharti Nair,57,Female,Single,1276000,Self-Employed Professional,730,Bengaluru
CUST-00343,Ravi Rao,44,Male,Married,809000,Self-Employed Professional,850,Pune
CUST-00344,Chhavi Aggarwal,49,Female,Married,977000,Salaried Corporate,725,Ahmedabad
CUST-00345,Sneha Desai,66,Female,Married,897000,Government Employee,701,Chennai
CUST-00346,Rashmi Gill,51,Female,Single,982000,Government Employee,714,Mumbai
CUST-00347,Saurabh Joshi,55,Male,Married,1109000,Business Owner,713,Delhi NCR
CUST-00348,Kamal Reddy,53,Male,Single,470000,Salaried Corporate,840,Bengaluru
CUST-00349,Rajesh Pillai,41,Male,Single,616000,Salaried Corporate,742,Kolkata
CUST-00350,Varun Grover,52,Male,Single,1180000,Salaried Corporate,822,Lucknow
CUST-00351,Jyoti Das,43,Female,Married,770000,Self-Employed Professional,708,Bengaluru
CUST-00352,Sunil Yadav,53,Male,Single,1225000,Salaried Corporate,718,Jaipur
CUST-00353,Anisha Goel,23,Female,Single,457000,Salaried Corporate,729,Jaipur
CUST-00354,Vijay Trivedi,38,Male,Single,1074000,Business Owner,758,Ahmedabad
CUST-00355,Monika Arora,45,Female,Divorced,767000,Government Employee,816,Jaipur
CUST-00356,Shreyas Pandey,62,Male,Divorced,931000,Self-Employed Professional,716,Ahmedabad
CUST-00357,Karan Kulkarni,51,Male,Single,633000,Government Employee,795,Jaipur
CUST-00358,Vandana Sharma,23,Female,Married,1027000,Government Employee,683,Hyderabad
CUST-00359,Ravi Joshi,60,Male,Divorced,1288000,Salaried Corporate,748,Hyderabad
CUST-00360,Deepika Grover,66,Female,Single,827000,Self-Employed Professional,662,Pune
CUST-00361,Deepak Choudhary,44,Male,Single,1010000,Salaried Corporate,764,Kolkata
CUST-00362,Sunil Kulkarni,52,Male,Single,795000,Salaried Corporate,698,Jaipur
CUST-00363,Megha Khanna,67,Female,Divorced,1266000,Salaried Corporate,659,Hyderabad
CUST-00364,Shikha Shah,42,Female,Married,1021000,Salaried Corporate,850,Kolkata
CUST-00365,Dinesh Malhotra,43,Male,Single,758000,Government Employee,808,Chennai
CUST-00366,Swati Sen,22,Female,Single,400000,Government Employee,672,Jaipur
CUST-00367,Ekta Singh,47,Female,Divorced,1106000,Salaried Corporate,661,Jaipur
CUST-00368,Riya Rao,62,Female,Married,1129000,Salaried Corporate,832,Jaipur
CUST-00369,Suresh Patel,22,Male,Married,581000,Salaried Corporate,579,Pune
CUST-00370,Aarav Desai,46,Male,Single,711000,Self-Employed Professional,833,Bengaluru
CUST-00371,Naina Bose,37,Female,Married,1104000,Salaried Corporate,709,Chennai
CUST-00372,Shruti Pathak,60,Female,Single,1546000,Business Owner,850,Delhi NCR
CUST-00373,Vaibhav Nair,53,Male,Married,925000,Salaried Corporate,696,Kolkata
CUST-00374,Vijay Gill,29,Male,Single,1011000,Salaried Corporate,656,Kolkata
CUST-00375,Piyush Grover,63,Male,Single,1145000,Self-Employed Professional,630,Delhi NCR
CUST-00376,Nisha Garg,59,Female,Married,1991000,Business Owner,685,Chennai
CUST-00377,Karan Mukherjee,49,Male,Married,687000,Government Employee,679,Hyderabad
CUST-00378,Ravi Gupta,62,Male,Married,650000,Self-Employed Professional,691,Kolkata
CUST-00379,Shashank Kulkarni,46,Male,Single,536000,Salaried Corporate,680,Ahmedabad
CUST-00380,Payal Malhotra,55,Female,Married,998000,Self-Employed Professional,720,Lucknow
CUST-00381,Divyansh Menon,45,Male,Married,724000,Government Employee,682,Mumbai
CUST-00382,Suresh Bose,44,Male,Married,1235000,Salaried Corporate,816,Pune
CUST-00383,Bhumika Arora,33,Female,Married,573000,Government Employee,707,Jaipur
CUST-00384,Tanya Grover,27,Female,Single,400000,Salaried Corporate,671,Delhi NCR
CUST-00385,Dinesh Khanna,56,Male,Married,1674000,Business Owner,779,Hyderabad
CUST-00386,Divyansh Singh,65,Male,Married,1065000,Salaried Corporate,842,Ahmedabad
CUST-00387,Manisha Rao,40,Female,Divorced,1175000,Business Owner,816,Pune
CUST-00388,Rani Choudhary,21,Female,Married,456000,Salaried Corporate,761,Ahmedabad
CUST-00389,Nikita Patil,28,Female,Married,1226000,Salaried Corporate,850,Lucknow
CUST-00390,Ushma Malhotra,66,Female,Married,1268000,Business Owner,785,Lucknow
CUST-00391,Shruti Chatterjee,36,Female,Married,437000,Salaried Corporate,740,Mumbai
CUST-00392,Archana Shah,34,Female,Married,843000,Government Employee,773,Kolkata
CUST-00393,Lokesh Jain,32,Male,Married,549000,Salaried Corporate,634,Chennai
CUST-00394,Bhavesh Mehra,43,Male,Married,574000,Government Employee,793,Delhi NCR
CUST-00395,Bhupendra Arora,35,Male,Married,733000,Salaried Corporate,742,Kolkata
CUST-00396,Mayank Verma,48,Male,Married,398000,Self-Employed Professional,726,Bengaluru
CUST-00397,Nitin Kumar,54,Male,Single,862000,Government Employee,699,Hyderabad
CUST-00398,Praveen Mehra,22,Male,Married,410000,Self-Employed Professional,611,Chennai
CUST-00399,Laxmi Das,52,Female,Single,1155000,Government Employee,650,Bengaluru
CUST-00400,Hari Aggarwal,43,Male,Married,1110000,Business Owner,765,Mumbai
CUST-00401,Baldev Dutta,42,Male,Married,711000,Salaried Corporate,646,Lucknow
CUST-00402,Lata Menon,45,Female,Married,1112000,Self-Employed Professional,641,Mumbai
CUST-00403,Yash Pathak,42,Male,Married,1004000,Government Employee,773,Chennai
CUST-00404,Kamal Grover,42,Male,Married,502000,Government Employee,762,Hyderabad
CUST-00405,Arjun Grover,62,Male,Divorced,1156000,Self-Employed Professional,620,Kolkata
CUST-00406,Monika Patil,26,Female,Married,657000,Salaried Corporate,771,Jaipur
CUST-00407,Gaurav Singh,35,Male,Married,733000,Salaried Corporate,725,Ahmedabad
CUST-00408,Prerna Bose,63,Female,Single,1088000,Salaried Corporate,819,Bengaluru
CUST-00409,Raman Deshmukh,57,Male,Married,1084000,Salaried Corporate,696,Kolkata
CUST-00410,Mayank Garg,53,Male,Single,1091000,Salaried Corporate,650,Mumbai
CUST-00411,Shivam Mishra,28,Male,Married,240000,Business Owner,658,Delhi NCR
CUST-00412,Payal Mukherjee,64,Female,Married,1469000,Salaried Corporate,817,Jaipur
CUST-00413,Muskan Deshmukh,64,Female,Married,536000,Self-Employed Professional,643,Lucknow
CUST-00414,Ananya Shinde,25,Female,Single,466000,Salaried Corporate,702,Ahmedabad
CUST-00415,Meenal Sharma,59,Female,Married,1402000,Business Owner,673,Kolkata
CUST-00416,Aman Roy,24,Male,Married,921000,Salaried Corporate,647,Lucknow
CUST-00417,Sneha Desai,26,Female,Married,827000,Salaried Corporate,766,Delhi NCR
CUST-00418,Jitendra Roy,65,Male,Divorced,1558000,Self-Employed Professional,668,Delhi NCR
CUST-00419,Prachi Jain,52,Female,Married,961000,Salaried Corporate,619,Kolkata
CUST-00420,Kamal Patil,50,Male,Single,1158000,Salaried Corporate,782,Kolkata
CUST-00421,Dhruv Yadav,67,Male,Married,1483000,Business Owner,736,Chennai
CUST-00422,Abhishek Joshi,55,Male,Married,1265000,Salaried Corporate,716,Lucknow
CUST-00423,Aniket Bose,60,Male,Married,952000,Government Employee,746,Pune
CUST-00424,Devendra Joshi,36,Male,Married,1283000,Self-Employed Professional,776,Chennai
CUST-00425,Muskan Reddy,33,Female,Married,445000,Self-Employed Professional,742,Jaipur
CUST-00426,Rakesh Bansal,62,Male,Married,1091000,Salaried Corporate,850,Hyderabad
CUST-00427,Varun Chawla,50,Male,Single,1571000,Business Owner,708,Lucknow
CUST-00428,Sonam Patel,39,Female,Married,856000,Self-Employed Professional,637,Mumbai
CUST-00429,Gautam Mehta,37,Male,Single,1279000,Business Owner,792,Jaipur
CUST-00430,Shreya Desai,39,Female,Married,1037000,Salaried Corporate,732,Ahmedabad
CUST-00431,Pooja Pandey,48,Female,Married,1206000,Business Owner,774,Delhi NCR
CUST-00432,Ashi Pathak,46,Female,Married,633000,Government Employee,683,Hyderabad
CUST-00433,Komal Patil,57,Female,Widowed,1434000,Salaried Corporate,655,Bengaluru
CUST-00434,Rohit Banerjee,46,Male,Single,687000,Government Employee,713,Bengaluru
CUST-00435,Rohit Sharma,43,Male,Married,988000,Salaried Corporate,757,Chennai
CUST-00436,Deepak Grover,29,Male,Married,240000,Salaried Corporate,754,Kolkata
CUST-00437,Manisha Bose,32,Female,Single,686000,Salaried Corporate,787,Ahmedabad
CUST-00438,Praveen Mishra,21,Male,Single,464000,Salaried Corporate,822,Kolkata
CUST-00439,Jitendra Nair,21,Male,Single,248000,Salaried Corporate,683,Jaipur
CUST-00440,Vikas Reddy,67,Male,Widowed,1557000,Salaried Corporate,850,Delhi NCR
CUST-00441,Komal Choudhary,54,Female,Married,798000,Salaried Corporate,850,Lucknow
CUST-00442,Sachin Deshmukh,52,Male,Married,596000,Salaried Corporate,801,Hyderabad
CUST-00443,Ritu Pandey,45,Female,Single,1239000,Salaried Corporate,660,Delhi NCR
CUST-00444,Aniket Joshi,60,Male,Single,1439000,Salaried Corporate,698,Bengaluru
CUST-00445,Bhupendra Shah,65,Male,Married,998000,Government Employee,654,Lucknow
CUST-00446,Dhruv Malhotra,21,Male,Divorced,552000,Government Employee,724,Mumbai
CUST-00447,Preeti Shinde,36,Female,Married,881000,Business Owner,811,Ahmedabad
CUST-00448,Vaishali Khanna,59,Female,Married,1060000,Salaried Corporate,750,Pune
CUST-00449,Divyansh Khanna,25,Male,Married,723000,Salaried Corporate,850,Pune
CUST-00450,Bhupendra Menon,42,Male,Widowed,1259000,Salaried Corporate,798,Ahmedabad
CUST-00451,Meenal Gupta,49,Female,Married,899000,Salaried Corporate,766,Jaipur
CUST-00452,Inderjeet Arora,23,Male,Divorced,672000,Government Employee,712,Jaipur
CUST-00453,Karan Chawla,32,Male,Single,807000,Government Employee,850,Lucknow
CUST-00454,Praveen Chatterjee,46,Male,Married,807000,Salaried Corporate,778,Jaipur
CUST-00455,Pranav Kumar,36,Male,Married,825000,Salaried Corporate,698,Delhi NCR
CUST-00456,Lalit Garg,57,Male,Married,1365000,Business Owner,665,Kolkata
CUST-00457,Saurabh Joshi,42,Male,Married,1822000,Business Owner,725,Kolkata
CUST-00458,Inderjeet Choudhary,49,Male,Single,1206000,Salaried Corporate,729,Hyderabad
CUST-00459,Ananya Kumar,34,Female,Single,937000,Salaried Corporate,750,Pune
CUST-00460,Naveen Shah,48,Male,Divorced,625000,Self-Employed Professional,732,Chennai
CUST-00461,Vidya Goel,25,Female,Single,800000,Salaried Corporate,639,Kolkata
CUST-00462,Vijay Goel,67,Male,Widowed,1683000,Business Owner,753,Delhi NCR
CUST-00463,Kiran Jain,50,Female,Married,1077000,Salaried Corporate,819,Lucknow
CUST-00464,Dinesh Roy,66,Male,Married,1200000,Salaried Corporate,819,Delhi NCR
CUST-00465,Garima Trivedi,25,Female,Divorced,552000,Salaried Corporate,814,Delhi NCR
CUST-00466,Kamal Bansal,32,Male,Married,691000,Salaried Corporate,774,Pune
CUST-00467,Anjali Trivedi,36,Female,Married,240000,Self-Employed Professional,760,Chennai
CUST-00468,Pranav Shah,46,Male,Single,1003000,Salaried Corporate,719,Chennai
CUST-00469,Aditya Bansal,46,Male,Married,1169000,Salaried Corporate,746,Bengaluru
CUST-00470,Disha Sen,41,Female,Married,1310000,Business Owner,617,Hyderabad
CUST-00471,Tanya Pandey,59,Female,Married,1085000,Salaried Corporate,744,Kolkata
CUST-00472,Shashank Arora,56,Male,Married,1096000,Salaried Corporate,839,Kolkata
CUST-00473,Swati Bose,53,Female,Single,1004000,Salaried Corporate,678,Chennai
CUST-00474,Suresh Jain,50,Male,Married,817000,Salaried Corporate,739,Mumbai
CUST-00475,Abhishek Dhawan,57,Male,Single,1213000,Self-Employed Professional,651,Lucknow
CUST-00476,Tanvi Joshi,43,Female,Single,705000,Salaried Corporate,710,Chennai
CUST-00477,Amit Kumar,30,Male,Single,616000,Self-Employed Professional,643,Mumbai
CUST-00478,Rashmi Mehra,25,Female,Single,607000,Self-Employed Professional,820,Pune
CUST-00479,Chetan Menon,56,Male,Married,1004000,Self-Employed Professional,687,Chennai
CUST-00480,Saloni Singh,54,Female,Single,1412000,Government Employee,653,Kolkata
CUST-00481,Nitin Roy,51,Male,Single,1196000,Salaried Corporate,733,Ahmedabad
CUST-00482,Disha Patel,30,Female,Single,1041000,Self-Employed Professional,800,Jaipur
CUST-00483,Yash Banerjee,39,Male,Married,911000,Business Owner,729,Chennai
CUST-00484,Nitin Malhotra,52,Male,Married,766000,Government Employee,823,Kolkata
CUST-00485,Muskan Grover,21,Female,Married,323000,Self-Employed Professional,768,Hyderabad
CUST-00486,Ranjan Mishra,25,Male,Married,961000,Salaried Corporate,591,Lucknow
CUST-00487,Deepika Choudhary,65,Female,Married,1535000,Salaried Corporate,834,Kolkata
CUST-00488,Vandana Dhawan,24,Female,Married,495000,Salaried Corporate,793,Lucknow
CUST-00489,Inderjeet Mehra,36,Male,Divorced,425000,Government Employee,776,Mumbai
CUST-00490,Kriti Khanna,44,Female,Single,714000,Self-Employed Professional,618,Bengaluru
CUST-00491,Saurabh Kapoor,36,Male,Married,939000,Self-Employed Professional,815,Mumbai
CUST-00492,Bhupendra Reddy,22,Male,Married,554000,Self-Employed Professional,716,Ahmedabad
CUST-00493,Nikhil Shinde,48,Male,Married,794000,Salaried Corporate,778,Bengaluru
CUST-00494,Gayatri Patil,52,Female,Married,1372000,Salaried Corporate,848,Kolkata
CUST-00495,Anuj Joshi,47,Male,Single,994000,Government Employee,827,Delhi NCR
CUST-00496,Bharti Mehra,40,Female,Married,771000,Business Owner,770,Pune
CUST-00497,Praveen Trivedi,44,Male,Married,830000,Self-Employed Professional,739,Bengaluru
CUST-00498,Ankita Bose,32,Female,Single,1182000,Salaried Corporate,790,Lucknow
CUST-00499,Vikas Rao,55,Male,Single,1139000,Salaried Corporate,675,Bengaluru
CUST-00500,Ritu Naidu,53,Female,Married,847000,Salaried Corporate,781,Pune
CUST-00501,Raman Dhawan,53,Male,Single,1324000,Salaried Corporate,846,Ahmedabad
CUST-00502,Lokesh Roy,63,Male,Single,1033000,Salaried Corporate,826,Delhi NCR
CUST-00503,Chetan Mukherjee,57,Male,Single,1453000,Salaried Corporate,801,Hyderabad
CUST-00504,Gayatri Shinde,32,Female,Single,773000,Salaried Corporate,711,Hyderabad
CUST-00505,Jatin Mishra,23,Male,Single,709000,Salaried Corporate,761,Pune
CUST-00506,Varsha Chawla,21,Female,Married,626000,Business Owner,690,Chennai
CUST-00507,Lalit Mukherjee,53,Male,Single,1048000,Government Employee,712,Jaipur
CUST-00508,Ruchi Banerjee,60,Female,Divorced,1129000,Salaried Corporate,636,Pune
CUST-00509,Vikas Verma,30,Male,Single,573000,Salaried Corporate,765,Lucknow
CUST-00510,Kshitij Verma,63,Male,Married,1749000,Business Owner,712,Ahmedabad
CUST-00511,Kshitij Deshmukh,64,Male,Divorced,1854000,Business Owner,563,Pune
CUST-00512,Manoj Rao,49,Male,Married,831000,Self-Employed Professional,615,Bengaluru
CUST-00513,Aarav Bansal,33,Male,Married,548000,Self-Employed Professional,759,Chennai
CUST-00514,Garima Mukherjee,32,Female,Married,988000,Salaried Corporate,585,Hyderabad
CUST-00515,Rashmi Singh,51,Female,Married,1150000,Business Owner,669,Pune
CUST-00516,Anjali Joshi,66,Female,Divorced,1281000,Business Owner,686,Ahmedabad
CUST-00517,Utkarsh Goel,22,Male,Single,689000,Self-Employed Professional,609,Hyderabad
CUST-00518,Rakesh Grover,55,Male,Married,1462000,Government Employee,717,Kolkata
CUST-00519,Preeti Joshi,43,Female,Married,1086000,Salaried Corporate,670,Bengaluru
CUST-00520,Vineet Roy,37,Male,Married,886000,Salaried Corporate,730,Hyderabad
CUST-00521,Anisha Pathak,46,Female,Married,912000,Salaried Corporate,780,Ahmedabad
CUST-00522,Aman Patil,28,Male,Married,240000,Salaried Corporate,742,Ahmedabad
CUST-00523,Megha Arora,49,Female,Single,1483000,Business Owner,610,Jaipur
CUST-00524,Raman Menon,46,Male,Married,1255000,Business Owner,694,Hyderabad
CUST-00525,Saloni Khanna,30,Female,Married,976000,Business Owner,764,Lucknow
CUST-00526,Inderjeet Gill,46,Male,Married,1129000,Salaried Corporate,726,Hyderabad
CUST-00527,Prerna Mehra,54,Female,Married,1719000,Business Owner,621,Pune
CUST-00528,Lokesh Patil,61,Male,Married,1275000,Salaried Corporate,611,Pune
CUST-00529,Shruti Das,27,Female,Single,565000,Salaried Corporate,747,Bengaluru
CUST-00530,Neha Gupta,24,Female,Married,615000,Self-Employed Professional,734,Mumbai
CUST-00531,Rohit Roy,65,Male,Married,1401000,Salaried Corporate,737,Lucknow
CUST-00532,Ishaan Joshi,31,Male,Married,443000,Government Employee,560,Mumbai
CUST-00533,Inderjeet Trivedi,49,Male,Married,797000,Salaried Corporate,670,Ahmedabad
CUST-00534,Manish Reddy,56,Male,Married,1080000,Salaried Corporate,692,Hyderabad
CUST-00535,Sunil Sen,45,Male,Married,1058000,Business Owner,675,Lucknow
CUST-00536,Girish Trivedi,41,Male,Married,840000,Salaried Corporate,690,Delhi NCR
CUST-00537,Jitendra Pillai,56,Male,Married,1195000,Salaried Corporate,820,Chennai
CUST-00538,Prachi Singh,30,Female,Single,596000,Salaried Corporate,720,Jaipur
CUST-00539,Amrita Mehra,57,Female,Married,1500000,Salaried Corporate,760,Pune
CUST-00540,Ayush Reddy,29,Male,Married,1026000,Salaried Corporate,682,Bengaluru
CUST-00541,Ruchi Mukherjee,44,Female,Divorced,1093000,Government Employee,697,Hyderabad
CUST-00542,Riya Desai,55,Female,Single,1093000,Government Employee,815,Delhi NCR
CUST-00543,Aditya Reddy,55,Male,Married,1204000,Self-Employed Professional,723,Kolkata
CUST-00544,Saurabh Deshmukh,56,Male,Divorced,1222000,Salaried Corporate,646,Hyderabad
CUST-00545,Bhavesh Mehra,38,Male,Married,1100000,Business Owner,769,Hyderabad
CUST-00546,Chhavi Shah,59,Female,Married,1088000,Self-Employed Professional,713,Ahmedabad
CUST-00547,Rashmi Das,52,Female,Married,1032000,Government Employee,850,Lucknow
CUST-00548,Manoj Sen,44,Male,Married,1394000,Business Owner,699,Pune
CUST-00549,Komal Rao,43,Female,Married,934000,Government Employee,780,Bengaluru
CUST-00550,Ayush Pillai,52,Male,Married,1227000,Government Employee,850,Chennai
CUST-00551,Utkarsh Pillai,57,Male,Single,1344000,Government Employee,688,Ahmedabad
CUST-00552,Prerna Naidu,32,Female,Married,683000,Salaried Corporate,801,Lucknow
CUST-00553,Garima Shah,33,Female,Married,491000,Salaried Corporate,726,Mumbai
CUST-00554,Dinesh Mehta,43,Male,Married,1564000,Business Owner,736,Jaipur
CUST-00555,Girish Roy,45,Male,Married,1071000,Salaried Corporate,769,Hyderabad
